,words,fdc_id,weight
15845,lowfat,170908,1.5
15846,yogurt,170909,1.5
15847,greek,170909,1.5
15848,fat,170909,1.5
15849,pineapple,170909,1.5
15850,chobani,170909,1.5
15851,milk,170910,1.5
15852,chocolate,170910,1.5
15853,lowfat,170910,1.5
15854,reduced,170910,1.5
15855,sugar,170910,1.5
15856,ice,170911,1.5
15857,cream,170911,1.5
15858,lowfat,170911,1.5
15859,sugar,170911,1.5
15860,cone,170911,1.5
15861,peanuts,170911,1.5
15862,chocolate,170911,1.5
15863,sauce,170911,1.5
15864,yogurt,170912,1.5
15865,greek,170912,1.5
15866,fat,170912,1.5
15867,strawberry,170912,1.5
15868,banana,170912,1.5
15869,chobani,170912,1.5
15870,yogurt,170913,1.5
15871,greek,170913,1.5
15872,nonfat,170913,1.5
15873,fruit,170913,1.5
15874,bottom,170913,1.5
15875,pomegranate,170913,1.5
15876,chobani,170913,1.5
15877,yogurt,170914,1.5
15878,greek,170914,1.5
15879,blueberry,170914,1.5
15880,chobani,170914,1.5
15881,yogurt,170915,1.5
15882,greek,170915,1.5
15883,nonfat,170915,1.5
15884,fruit,170915,1.5
15885,bottom,170915,1.5
15886,strawberry,170915,1.5
15887,chobani,170915,1.5
15888,yogurt,170916,1.5
15889,greek,170916,1.5
15890,nonfat,170916,1.5
15891,fruit,170916,1.5
15892,bottom,170916,1.5
15893,blackberry,170916,1.5
15894,chobani,170916,1.5
15895,bay,170917,1.5
15896,leaf,170917,1.5
15897,caraway,170918,1.5
15898,seed,170918,1.5
15899,cardamom,170919,1.5
15900,celery,170920,1.5
15901,seed,170920,1.5
15902,coriander,170921,1.5
15903,leaf,170921,1.5
15904,dried,170921,1.5
15905,coriander,170922,1.5
15906,seed,170922,1.5
15907,cumin,170923,1.5
15908,seed,170923,1.5
15909,curry,170924,1.5
15910,powder,170924,1.5
15911,dill,170925,1.5
15912,seed,170925,1.5
15913,ginger,170926,1.5
15914,ground,170926,1.5
15915,mace,170927,1.5
15916,ground,170927,1.5
15917,marjoram,170928,1.5
15918,dried,170928,1.5
15919,mustard,170929,1.5
15920,seed,170929,1.5
15921,ground,170929,1.5
15922,parsley,170930,1.5
15923,dried,170930,1.5
15924,pepper,170931,1.5
15925,black,170931,1.5
15926,pepper,170932,1.5
15927,red,170932,1.5
15928,cayenne,170932,1.5
15929,pepper,170933,1.5
15930,white,170933,1.5
15931,saffron,170934,1.5
15932,sage,170935,1.5
15933,ground,170935,1.5
15934,savory,170936,1.5
15935,ground,170936,1.5
15936,tarragon,170937,1.5
15937,dried,170937,1.5
15938,thyme,170938,1.5
15939,dried,170938,1.5
15940,salad,171002,1.5
15941,dressing,171002,1.5
15942,kraft,171002,1.5
15943,mayo,171002,1.5
15944,light,171002,1.5
15945,mayonnaise,171002,1.5
15946,salad,171003,1.5
15947,dressing,171003,1.5
15948,kraft,171003,1.5
15949,mayo,171003,1.5
15950,fat,171003,1.5
15951,free,171003,1.5
15952,mayonnaise,171003,1.5
15953,dressing,171003,1.5
15954,salad,171004,1.5
15955,dressing,171004,1.5
15956,kraft,171004,1.5
15957,miracle,171004,1.5
15958,whip,171004,1.5
15959,free,171004,1.5
15960,nonfat,171004,1.5
15961,dressing,171004,1.5
15962,salad,171005,1.5
15963,dressing,171005,1.5
15964,russian,171005,1.5
15965,dressing,171005,1.5
15966,salad,171006,1.5
15967,dressing,171006,1.5
15968,sesame,171006,1.5
15969,seed,171006,1.5
15970,dressing,171006,1.5
15971,salad,171007,1.5
15972,dressing,171007,1.5
15973,russian,171007,1.5
15974,dressing,171007,1.5
15975,low,171007,1.5
15976,calorie,171007,1.5
15977,salad,171008,1.5
15978,dressing,171008,1.5
15979,thousand,171008,1.5
15980,island,171008,1.5
15981,dressing,171008,1.5
15982,reduced,171008,1.5
15983,fat,171008,1.5
15984,salad,171009,1.5
15985,dressing,171009,1.5
15986,mayonnaise,171009,1.5
15987,salad,171010,1.5
15988,dressing,171010,1.5
15989,mayonnaise,171010,1.5
15990,soybean,171010,1.5
15991,safflower,171010,1.5
15992,oil,171010,1.5
15993,salt,171010,1.5
15994,shortening,171011,1.5
15995,household,171011,1.5
15996,soybean,171011,1.5
15997,cottonseed,171011,1.5
15998,oil,171012,1.5
15999,soybean,171012,1.5
16000,salad,171012,1.5
16001,cooking,171012,1.5
16002,oil,171013,1.5
16003,rice,171013,1.5
16004,bran,171013,1.5
16005,oil,171014,1.5
16006,wheat,171014,1.5
16007,germ,171014,1.5
16008,oil,171015,1.5
16009,palm,171015,1.5
16010,oil,171016,1.5
16011,sesame,171016,1.5
16012,salad,171016,1.5
16013,cooking,171016,1.5
16014,oil,171017,1.5
16015,sunflower,171017,1.5
16016,linoleic,171017,1.5
16017,less,171017,1.5
16018,than,171017,1.5
16019,60,171017,1.5
16020,margarine,171018,1.5
16021,hard,171018,1.5
16022,soybean,171018,1.5
16023,salad,171019,1.5
16024,dressing,171019,1.5
16025,italian,171019,1.5
16026,dressing,171019,1.5
16027,commercial,171019,1.5
16028,salad,171020,1.5
16029,dressing,171020,1.5
16030,french,171020,1.5
16031,dressing,171020,1.5
16032,commercial,171020,1.5
16033,salt,171020,1.5
16034,salad,171021,1.5
16035,dressing,171021,1.5
16036,french,171021,1.5
16037,dressing,171021,1.5
16038,reduced,171021,1.5
16039,fat,171021,1.5
16040,salt,171021,1.5
16041,salad,171022,1.5
16042,dressing,171022,1.5
16043,italian,171022,1.5
16044,dressing,171022,1.5
16045,commercial,171022,1.5
16046,salt,171022,1.5
16047,salad,171023,1.5
16048,dressing,171023,1.5
16049,italian,171023,1.5
16050,dressing,171023,1.5
16051,reduced,171023,1.5
16052,fat,171023,1.5
16053,salt,171023,1.5
16054,oil,171024,1.5
16055,cottonseed,171024,1.5
16056,salad,171024,1.5
16057,cooking,171024,1.5
16058,oil,171025,1.5
16059,sunflower,171025,1.5
16060,linoleic,171025,1.5
16061,approx,171025,1.5
16062,65,171025,1.5
16063,oil,171026,1.5
16064,safflower,171026,1.5
16065,salad,171026,1.5
16066,cooking,171026,1.5
16067,linoleic,171026,1.5
16068,over,171026,1.5
16069,70,171026,1.5
16070,oil,171027,1.5
16071,safflower,171027,1.5
16072,salad,171027,1.5
16073,cooking,171027,1.5
16074,high,171027,1.5
16075,oleic,171027,1.5
16076,primary,171027,1.5
16077,safflower,171027,1.5
16078,oil,171027,1.5
16079,commerce,171027,1.5
16080,oil,171028,1.5
16081,grapeseed,171028,1.5
16082,oil,171029,1.5
16083,corn,171029,1.5
16084,purpose,171029,1.5
16085,salad,171029,1.5
16086,cooking,171029,1.5
16087,oil,171030,1.5
16088,walnut,171030,1.5
16089,oil,171031,1.5
16090,almond,171031,1.5
16091,oil,171032,1.5
16092,apricot,171032,1.5
16093,kernel,171032,1.5
16094,oil,171033,1.5
16095,vegetable,171033,1.5
16096,natreon,171033,1.5
16097,canola,171033,1.5
16098,high,171033,1.5
16099,stability,171033,1.5
16100,non,171033,1.5
16101,trans,171033,1.5
16102,high,171033,1.5
16103,oleic,171033,1.5
16104,70,171033,1.5
16105,salad,171034,1.5
16106,dressing,171034,1.5
16107,honey,171034,1.5
16108,mustard,171034,1.5
16109,dressing,171034,1.5
16110,reduced,171034,1.5
16111,calorie,171034,1.5
16112,margarine,171035,1.5
16113,spread,171035,1.5
16114,benecol,171035,1.5
16115,light,171035,1.5
16116,spread,171035,1.5
16117,salad,171036,1.5
16118,dressing,171036,1.5
16119,spray,171036,1.5
16120,dressing,171036,1.5
16121,assorted,171036,1.5
16122,salad,171037,1.5
16123,dressing,171037,1.5
16124,mayonnaise,171037,1.5
16125,light,171037,1.5
16126,smart,171037,1.5
16127,balance,171037,1.5
16128,omega,171037,1.5
16129,plus,171037,1.5
16130,light,171037,1.5
16131,margarine,171038,1.5
16132,vegetable,171038,1.5
16133,oil,171038,1.5
16134,spread,171038,1.5
16135,60,171038,1.5
16136,fat,171038,1.5
16137,tub,171038,1.5
16138,salt,171038,1.5
16139,margarine,171039,1.5
16140,vegetable,171039,1.5
16141,oil,171039,1.5
16142,spread,171039,1.5
16143,stick,171039,1.5
16144,tub,171039,1.5
16145,bottle,171039,1.5
16146,60,171039,1.5
16147,fat,171039,1.5
16148,margarine,171040,1.5
16149,80,171040,1.5
16150,fat,171040,1.5
16151,stick,171040,1.5
16152,salt,171040,1.5
16153,margarine,171041,1.5
16154,vegetable,171041,1.5
16155,oil,171041,1.5
16156,spread,171041,1.5
16157,60,171041,1.5
16158,fat,171041,1.5
16159,stick,171041,1.5
16160,tub,171041,1.5
16161,bottle,171041,1.5
16162,salt,171041,1.5
16163,oil,171042,1.5
16164,canola,171042,1.5
16165,high,171042,1.5
16166,oleic,171042,1.5
16167,salad,171043,1.5
16168,dressing,171043,1.5
16169,honey,171043,1.5
16170,mustard,171043,1.5
16171,salad,171044,1.5
16172,dressing,171044,1.5
16173,poppyseed,171044,1.5
16174,creamy,171044,1.5
16175,salad,171045,1.5
16176,dressing,171045,1.5
16177,caesar,171045,1.5
16178,fat,171045,1.5
16179,free,171045,1.5
16180,dressing,171046,1.5
16181,honey,171046,1.5
16182,mustard,171046,1.5
16183,fat,171046,1.5
16184,free,171046,1.5
16185,chicken,171047,1.5
16186,meat,171047,1.5
16187,skin,171047,1.5
16188,giblets,171047,1.5
16189,neck,171047,1.5
16190,chicken,171048,1.5
16191,meat,171048,1.5
16192,skin,171048,1.5
16193,giblets,171048,1.5
16194,neck,171048,1.5
16195,fried,171048,1.5
16196,batter,171048,1.5
16197,chicken,171049,1.5
16198,meat,171049,1.5
16199,skin,171049,1.5
16200,giblets,171049,1.5
16201,neck,171049,1.5
16202,fried,171049,1.5
16203,flour,171049,1.5
16204,chicken,171050,1.5
16205,meat,171050,1.5
16206,skin,171050,1.5
16207,giblets,171050,1.5
16208,neck,171050,1.5
16209,roasted,171050,1.5
16210,chicken,171051,1.5
16211,meat,171051,1.5
16212,skin,171051,1.5
16213,stewed,171051,1.5
16214,chicken,171052,1.5
16215,meat,171052,1.5
16216,chicken,171053,1.5
16217,meat,171053,1.5
16218,fried,171053,1.5
16219,chicken,171054,1.5
16220,meat,171054,1.5
16221,roasted,171054,1.5
16222,chicken,171055,1.5
16223,skin,171055,1.5
16224,roasted,171055,1.5
16225,chicken,171056,1.5
16226,skin,171056,1.5
16227,stewed,171056,1.5
16228,chicken,171057,1.5
16229,giblets,171057,1.5
16230,chicken,171058,1.5
16231,giblets,171058,1.5
16232,fried,171058,1.5
16233,chicken,171059,1.5
16234,heart,171059,1.5
16235,classes,171059,1.5
16236,simmered,171059,1.5
16237,chicken,171060,1.5
16238,liver,171060,1.5
16239,classes,171060,1.5
16240,chicken,171061,1.5
16241,liver,171061,1.5
16242,classes,171061,1.5
16243,simmered,171061,1.5
16244,chicken,171062,1.5
16245,light,171062,1.5
16246,meat,171062,1.5
16247,meat,171062,1.5
16248,skin,171062,1.5
16249,chicken,171063,1.5
16250,dark,171063,1.5
16251,meat,171063,1.5
16252,meat,171063,1.5
16253,skin,171063,1.5
16254,fried,171063,1.5
16255,batter,171063,1.5
16256,chicken,171064,1.5
16257,dark,171064,1.5
16258,meat,171064,1.5
16259,meat,171064,1.5
16260,skin,171064,1.5
16261,fried,171064,1.5
16262,flour,171064,1.5
16263,chicken,171065,1.5
16264,dark,171065,1.5
16265,meat,171065,1.5
16266,meat,171065,1.5
16267,skin,171065,1.5
16268,roasted,171065,1.5
16269,chicken,171066,1.5
16270,dark,171066,1.5
16271,meat,171066,1.5
16272,meat,171066,1.5
16273,skin,171066,1.5
16274,stewed,171066,1.5
16275,chicken,171067,1.5
16276,dark,171067,1.5
16277,meat,171067,1.5
16278,meat,171067,1.5
16279,chicken,171068,1.5
16280,dark,171068,1.5
16281,meat,171068,1.5
16282,meat,171068,1.5
16283,fried,171068,1.5
16284,chicken,171069,1.5
16285,dark,171069,1.5
16286,meat,171069,1.5
16287,meat,171069,1.5
16288,roasted,171069,1.5
16289,chicken,171070,1.5
16290,dark,171070,1.5
16291,meat,171070,1.5
16292,meat,171070,1.5
16293,stewed,171070,1.5
16294,chicken,171071,1.5
16295,back,171071,1.5
16296,meat,171071,1.5
16297,skin,171071,1.5
16298,roasted,171071,1.5
16299,chicken,171072,1.5
16300,back,171072,1.5
16301,meat,171072,1.5
16302,skin,171072,1.5
16303,stewed,171072,1.5
16304,chicken,171073,1.5
16305,back,171073,1.5
16306,meat,171073,1.5
16307,chicken,171074,1.5
16308,back,171074,1.5
16309,meat,171074,1.5
16310,fried,171074,1.5
16311,chicken,171075,1.5
16312,breast,171075,1.5
16313,meat,171075,1.5
16314,skin,171075,1.5
16315,roasted,171075,1.5
16316,chicken,171076,1.5
16317,breast,171076,1.5
16318,meat,171076,1.5
16319,skin,171076,1.5
16320,stewed,171076,1.5
16321,chicken,171077,1.5
16322,broiler,171077,1.5
16323,breast,171077,1.5
16324,skinless,171077,1.5
16325,boneless,171077,1.5
16326,meat,171077,1.5
16327,chicken,171078,1.5
16328,breast,171078,1.5
16329,meat,171078,1.5
16330,fried,171078,1.5
16331,squab,171079,1.5
16332,pigeon,171079,1.5
16333,meat,171079,1.5
16334,squab,171080,1.5
16335,pigeon,171080,1.5
16336,light,171080,1.5
16337,meat,171080,1.5
16338,skin,171080,1.5
16339,turkey,171081,1.5
16340,meat,171081,1.5
16341,skin,171081,1.5
16342,turkey,171082,1.5
16343,skin,171082,1.5
16344,light,171082,1.5
16345,dark,171082,1.5
16346,roasted,171082,1.5
16347,turkey,171083,1.5
16348,giblets,171083,1.5
16349,turkey,171084,1.5
16350,giblets,171084,1.5
16351,simmered,171084,1.5
16352,turkey,171085,1.5
16353,gizzard,171085,1.5
16354,classes,171085,1.5
16355,turkey,171086,1.5
16356,neck,171086,1.5
16357,meat,171086,1.5
16358,turkey,171087,1.5
16359,neck,171087,1.5
16360,meat,171087,1.5
16361,simmered,171087,1.5
16362,turkey,171088,1.5
16363,light,171088,1.5
16364,meat,171088,1.5
16365,meat,171088,1.5
16366,skin,171088,1.5
16367,turkey,171089,1.5
16368,light,171089,1.5
16369,meat,171089,1.5
16370,meat,171089,1.5
16371,skin,171089,1.5
16372,roasted,171089,1.5
16373,turkey,171090,1.5
16374,dark,171090,1.5
16375,meat,171090,1.5
16376,meat,171090,1.5
16377,turkey,171091,1.5
16378,dark,171091,1.5
16379,meat,171091,1.5
16380,roasted,171091,1.5
16381,turkey,171092,1.5
16382,classes,171092,1.5
16383,back,171092,1.5
16384,meat,171092,1.5
16385,skin,171092,1.5
16386,roasted,171092,1.5
16387,turkey,171093,1.5
16388,classes,171093,1.5
16389,breast,171093,1.5
16390,meat,171093,1.5
16391,skin,171093,1.5
16392,turkey,171094,1.5
16393,classes,171094,1.5
16394,wing,171094,1.5
16395,meat,171094,1.5
16396,skin,171094,1.5
16397,roasted,171094,1.5
16398,turkey,171095,1.5
16399,fryer,171095,1.5
16400,roasters,171095,1.5
16401,meat,171095,1.5
16402,skin,171095,1.5
16403,roasted,171095,1.5
16404,turkey,171096,1.5
16405,back,171096,1.5
16406,meat,171096,1.5
16407,turkey,171097,1.5
16408,back,171097,1.5
16409,meat,171097,1.5
16410,roasted,171097,1.5
16411,turkey,171098,1.5
16412,breast,171098,1.5
16413,meat,171098,1.5
16414,chicken,171099,1.5
16415,canned,171099,1.5
16416,meat,171099,1.5
16417,broth,171099,1.5
16418,pate,171100,1.5
16419,de,171100,1.5
16420,foie,171100,1.5
16421,gras,171100,1.5
16422,canned,171100,1.5
16423,goose,171100,1.5
16424,liver,171100,1.5
16425,pate,171100,1.5
16426,smoked,171100,1.5
16427,turkey,171101,1.5
16428,canned,171101,1.5
16429,meat,171101,1.5
16430,broth,171101,1.5
16431,turkey,171102,1.5
16432,diced,171102,1.5
16433,light,171102,1.5
16434,dark,171102,1.5
16435,meat,171102,1.5
16436,seasoned,171102,1.5
16437,turkey,171103,1.5
16438,sticks,171103,1.5
16439,breaded,171103,1.5
16440,battered,171103,1.5
16441,fried,171103,1.5
16442,poultry,171104,1.5
16443,mechanically,171104,1.5
16444,deboned,171104,1.5
16445,backs,171104,1.5
16446,necks,171104,1.5
16447,skin,171104,1.5
16448,poultry,171105,1.5
16449,mechanically,171105,1.5
16450,deboned,171105,1.5
16451,backs,171105,1.5
16452,necks,171105,1.5
16453,skin,171105,1.5
16454,poultry,171106,1.5
16455,mechanically,171106,1.5
16456,deboned,171106,1.5
16457,hens,171106,1.5
16458,chicken,171107,1.5
16459,cornish,171107,1.5
16460,hens,171107,1.5
16461,meat,171107,1.5
16462,skin,171107,1.5
16463,roasted,171107,1.5
16464,chicken,171108,1.5
16465,cornish,171108,1.5
16466,hens,171108,1.5
16467,meat,171108,1.5
16468,chicken,171109,1.5
16469,cornish,171109,1.5
16470,hens,171109,1.5
16471,meat,171109,1.5
16472,roasted,171109,1.5
16473,chicken,171110,1.5
16474,canned,171110,1.5
16475,broth,171110,1.5
16476,chicken,171111,1.5
16477,wing,171111,1.5
16478,glazed,171111,1.5
16479,barbecue,171111,1.5
16480,duck,171112,1.5
16481,young,171112,1.5
16482,duckling,171112,1.5
16483,domesticated,171112,1.5
16484,white,171112,1.5
16485,pekin,171112,1.5
16486,leg,171112,1.5
16487,meat,171112,1.5
16488,skin,171112,1.5
16489,bone,171112,1.5
16490,roasted,171112,1.5
16491,duck,171113,1.5
16492,young,171113,1.5
16493,duckling,171113,1.5
16494,domesticated,171113,1.5
16495,white,171113,1.5
16496,pekin,171113,1.5
16497,leg,171113,1.5
16498,meat,171113,1.5
16499,bone,171113,1.5
16500,skin,171113,1.5
16501,braised,171113,1.5
16502,chicken,171114,1.5
16503,broiler,171114,1.5
16504,rotisserie,171114,1.5
16505,bbq,171114,1.5
16506,drumstick,171114,1.5
16507,meat,171114,1.5
16508,chicken,171115,1.5
16509,wing,171115,1.5
16510,glazed,171115,1.5
16511,barbecue,171115,1.5
16512,conventional,171115,1.5
16513,oven,171115,1.5
16514,chicken,171116,1.5
16515,ground,171116,1.5
16516,chicken,171117,1.5
16517,ground,171117,1.5
16518,crumbles,171117,1.5
16519,pan,171117,1.5
16520,browned,171117,1.5
16521,chicken,171118,1.5
16522,broiler,171118,1.5
16523,rotisserie,171118,1.5
16524,bbq,171118,1.5
16525,thigh,171118,1.5
16526,meat,171118,1.5
16527,chicken,171119,1.5
16528,feet,171119,1.5
16529,boiled,171119,1.5
16530,chicken,171120,1.5
16531,rotisserie,171120,1.5
16532,seasoning,171120,1.5
16533,thigh,171120,1.5
16534,meat,171120,1.5
16535,chicken,171121,1.5
16536,rotisserie,171121,1.5
16537,seasoning,171121,1.5
16538,wing,171121,1.5
16539,meat,171121,1.5
16540,chicken,171122,1.5
16541,rotisserie,171122,1.5
16542,seasoning,171122,1.5
16543,back,171122,1.5
16544,meat,171122,1.5
16545,skin,171122,1.5
16546,chicken,171123,1.5
16547,rotisserie,171123,1.5
16548,seasoning,171123,1.5
16549,breast,171123,1.5
16550,meat,171123,1.5
16551,skin,171123,1.5
16552,chicken,171124,1.5
16553,broiler,171124,1.5
16554,rotisserie,171124,1.5
16555,bbq,171124,1.5
16556,back,171124,1.5
16557,meat,171124,1.5
16558,skin,171124,1.5
16559,chicken,171125,1.5
16560,broiler,171125,1.5
16561,rotisserie,171125,1.5
16562,bbq,171125,1.5
16563,breast,171125,1.5
16564,meat,171125,1.5
16565,skin,171125,1.5
16566,chicken,171126,1.5
16567,broiler,171126,1.5
16568,rotisserie,171126,1.5
16569,bbq,171126,1.5
16570,drumstick,171126,1.5
16571,meat,171126,1.5
16572,skin,171126,1.5
16573,chicken,171127,1.5
16574,broiler,171127,1.5
16575,rotisserie,171127,1.5
16576,bbq,171127,1.5
16577,thigh,171127,1.5
16578,meat,171127,1.5
16579,skin,171127,1.5
16580,turkey,171128,1.5
16581,drumstick,171128,1.5
16582,bird,171128,1.5
16583,meat,171128,1.5
16584,roasted,171128,1.5
16585,turkey,171129,1.5
16586,thigh,171129,1.5
16587,bird,171129,1.5
16588,meat,171129,1.5
16589,turkey,171130,1.5
16590,parts,171130,1.5
16591,breast,171130,1.5
16592,meat,171130,1.5
16593,skin,171130,1.5
16594,turkey,171131,1.5
16595,thigh,171131,1.5
16596,bird,171131,1.5
16597,meat,171131,1.5
16598,roasted,171131,1.5
16599,turkey,171132,1.5
16600,parts,171132,1.5
16601,wing,171132,1.5
16602,meat,171132,1.5
16603,skin,171132,1.5
16604,turkey,171133,1.5
16605,parts,171133,1.5
16606,wing,171133,1.5
16607,meat,171133,1.5
16608,skin,171133,1.5
16609,roasted,171133,1.5
16610,turkey,171134,1.5
16611,parts,171134,1.5
16612,drumstick,171134,1.5
16613,meat,171134,1.5
16614,skin,171134,1.5
16615,turkey,171135,1.5
16616,parts,171135,1.5
16617,drumstick,171135,1.5
16618,meat,171135,1.5
16619,skin,171135,1.5
16620,roasted,171135,1.5
16621,turkey,171136,1.5
16622,drumstick,171136,1.5
16623,bird,171136,1.5
16624,meat,171136,1.5
16625,turkey,171137,1.5
16626,parts,171137,1.5
16627,thigh,171137,1.5
16628,meat,171137,1.5
16629,skin,171137,1.5
16630,roasted,171137,1.5
16631,turkey,171138,1.5
16632,back,171138,1.5
16633,bird,171138,1.5
16634,meat,171138,1.5
16635,skin,171138,1.5
16636,turkey,171139,1.5
16637,back,171139,1.5
16638,bird,171139,1.5
16639,meat,171139,1.5
16640,skin,171139,1.5
16641,roasted,171139,1.5
16642,chicken,171140,1.5
16643,broiler,171140,1.5
16644,breast,171140,1.5
16645,skinless,171140,1.5
16646,boneless,171140,1.5
16647,meat,171140,1.5
16648,braised,171140,1.5
16649,soup,171141,0.5
16650,black,171141,0.5
16651,bean,171141,0.5
16652,canned,171141,0.5
16653,condensed,171141,0.5
16654,soup,171142,0.5
16655,bean,171142,0.5
16656,pork,171142,0.5
16657,canned,171142,0.5
16658,condensed,171142,0.5
16659,soup,171143,0.5
16660,bean,171143,0.5
16661,frankfurters,171143,0.5
16662,canned,171143,0.5
16663,condensed,171143,0.5
16664,soup,171144,0.5
16665,bean,171144,0.5
16666,ham,171144,0.5
16667,canned,171144,0.5
16668,chunky,171144,0.5
16669,serve,171144,0.5
16670,soup,171145,0.5
16671,chicken,171145,0.5
16672,canned,171145,0.5
16673,chunky,171145,0.5
16674,serve,171145,0.5
16675,soup,171146,0.5
16676,cream,171146,0.5
16677,chicken,171146,0.5
16678,canned,171146,0.5
16679,condensed,171146,0.5
16680,soup,171147,0.5
16681,chicken,171147,0.5
16682,gumbo,171147,0.5
16683,canned,171147,0.5
16684,condensed,171147,0.5
16685,soup,171148,0.5
16686,chunky,171148,0.5
16687,chicken,171148,0.5
16688,noodle,171148,0.5
16689,canned,171148,0.5
16690,serve,171148,0.5
16691,soup,171149,0.5
16692,chicken,171149,0.5
16693,vegetable,171149,0.5
16694,canned,171149,0.5
16695,condensed,171149,0.5
16696,soup,171150,0.5
16697,chili,171150,0.5
16698,beef,171150,0.5
16699,canned,171150,0.5
16700,condensed,171150,0.5
16701,soup,171151,0.5
16702,clam,171151,0.5
16703,chowder,171151,0.5
16704,manhattan,171151,0.5
16705,canned,171151,0.5
16706,chunky,171151,0.5
16707,serve,171151,0.5
16708,soup,171152,0.5
16709,clam,171152,0.5
16710,chowder,171152,0.5
16711,manhattan,171152,0.5
16712,canned,171152,0.5
16713,condensed,171152,0.5
16714,soup,171153,0.5
16715,minestrone,171153,0.5
16716,canned,171153,0.5
16717,condensed,171153,0.5
16718,soup,171154,0.5
16719,mushroom,171154,0.5
16720,barley,171154,0.5
16721,canned,171154,0.5
16722,condensed,171154,0.5
16723,soup,171155,0.5
16724,cream,171155,0.5
16725,mushroom,171155,0.5
16726,canned,171155,0.5
16727,condensed,171155,0.5
16728,soup,171156,0.5
16729,mushroom,171156,0.5
16730,beef,171156,0.5
16731,stock,171156,0.5
16732,canned,171156,0.5
16733,condensed,171156,0.5
16734,soup,171157,0.5
16735,pea,171157,0.5
16736,split,171157,0.5
16737,ham,171157,0.5
16738,canned,171157,0.5
16739,condensed,171157,0.5
16740,soup,171158,0.5
16741,cream,171158,0.5
16742,potato,171158,0.5
16743,canned,171158,0.5
16744,condensed,171158,0.5
16745,soup,171159,0.5
16746,cream,171159,0.5
16747,shrimp,171159,0.5
16748,canned,171159,0.5
16749,condensed,171159,0.5
16750,soup,171160,0.5
16751,tomato,171160,0.5
16752,beef,171160,0.5
16753,noodle,171160,0.5
16754,canned,171160,0.5
16755,condensed,171160,0.5
16756,soup,171161,0.5
16757,vegetarian,171161,0.5
16758,vegetable,171161,0.5
16759,canned,171161,0.5
16760,condensed,171161,0.5
16761,soup,171162,0.5
16762,chunky,171162,0.5
16763,beef,171162,0.5
16764,canned,171162,0.5
16765,serve,171162,0.5
16766,soup,171163,0.5
16767,vegetable,171163,0.5
16768,beef,171163,0.5
16769,canned,171163,0.5
16770,condensed,171163,0.5
16771,soup,171164,0.5
16772,vegetable,171164,0.5
16773,beef,171164,0.5
16774,broth,171164,0.5
16775,canned,171164,0.5
16776,condensed,171164,0.5
16777,soup,171165,0.5
16778,onion,171165,0.5
16779,dry,171165,0.5
16780,mix,171165,0.5
16781,soup,171166,0.5
16782,cream,171166,0.5
16783,vegetable,171166,0.5
16784,dry,171166,0.5
16785,powder,171166,0.5
16786,sauce,171167,0.5
16787,teriyaki,171167,0.5
16788,serve,171167,0.5
16789,gravy,171168,0.5
16790,au,171168,0.5
16791,jus,171168,0.5
16792,canned,171168,0.5
16793,gravy,171169,0.5
16794,au,171169,0.5
16795,jus,171169,0.5
16796,dry,171169,0.5
16797,gravy,171170,0.5
16798,mushroom,171170,0.5
16799,canned,171170,0.5
16800,gravy,171171,0.5
16801,mushroom,171171,0.5
16802,dry,171171,0.5
16803,powder,171171,0.5
16804,gravy,171172,0.5
16805,onion,171172,0.5
16806,dry,171172,0.5
16807,mix,171172,0.5
16808,gravy,171173,0.5
16809,pork,171173,0.5
16810,dry,171173,0.5
16811,powder,171173,0.5
16812,sauce,171174,0.5
16813,sofrito,171174,0.5
16814,soup,171175,0.5
16815,beef,171175,0.5
16816,mushroom,171175,0.5
16817,canned,171175,0.5
16818,condensed,171175,0.5
16819,soup,171176,0.5
16820,tomato,171176,0.5
16821,canned,171176,0.5
16822,water,171176,0.5
16823,commercial,171176,0.5
16824,soup,171177,0.5
16825,ramen,171177,0.5
16826,noodle,171177,0.5
16827,any,171177,0.5
16828,dry,171177,0.5
16829,soup,171178,0.5
16830,broccoli,171178,0.5
16831,cheese,171178,0.5
16832,canned,171178,0.5
16833,condensed,171178,0.5
16834,commercial,171178,0.5
16835,soup,171179,0.5
16836,swanson,171179,0.5
16837,beef,171179,0.5
16838,broth,171179,0.5
16839,lower,171179,0.5
16840,soup,171180,0.5
16841,swanson,171180,0.5
16842,vegetable,171180,0.5
16843,broth,171180,0.5
16844,smart,171181,0.5
16845,soup,171181,0.5
16846,indian,171181,0.5
16847,bean,171181,0.5
16848,masala,171181,0.5
16849,smart,171182,0.5
16850,soup,171182,0.5
16851,moroccan,171182,0.5
16852,chick,171182,0.5
16853,pea,171182,0.5
16854,smart,171183,0.5
16855,soup,171183,0.5
16856,thai,171183,0.5
16857,coconut,171183,0.5
16858,curry,171183,0.5
16859,smart,171184,0.5
16860,soup,171184,0.5
16861,vietnamese,171184,0.5
16862,carrot,171184,0.5
16863,lemongrass,171184,0.5
16864,sauce,171185,0.5
16865,pesto,171185,0.5
16866,mezzetta,171185,0.5
16867,napa,171185,0.5
16868,valley,171185,0.5
16869,bistro,171185,0.5
16870,basil,171185,0.5
16871,pesto,171185,0.5
16872,serve,171185,0.5
16873,sauce,171186,0.5
16874,hot,171186,0.5
16875,chile,171186,0.5
16876,sriracha,171186,0.5
16877,sauce,171187,0.5
16878,hot,171187,0.5
16879,chile,171187,0.5
